t,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B
1e+06,0.28376,0.216739,0.284147,0.216346,0.28412,0.216378,0.284054,0.21644,0.283948,0.216551,0.284227,0.216272,0.28365,0.216849,0.284153,0.216346,0.284377,0.216121,0.284081,0.216417,0.284114,0.216384,0.283853,0.216645,0.284155,0.216344,0.283925,0.216574,0.283702,0.216797,0.284384,0.216115,0.284855,0.215643,0.283636,0.216863,0.284267,0.216232,0.284287,0.216212,0.28451,0.215989,0.284181,0.216318,0.284334,0.216165,0.283808,0.216691,0.283603,0.216894,0.284608,0.215891,0.284157,0.216342,0.284039,0.21646,0.283561,0.216938,0.283475,0.217024,0.284333,0.216164,0.284387,0.216112,0.283905,0.216594,0.283991,0.216508,0.283977,0.21652,0.283935,0.216563,0.284109,0.21639,0.284509,0.21599,0.284498,0.216,0.283838,0.216661,0.28427,0.216228,0.284474,0.216025,0.283905,0.216594,0.283812,0.216687,0.283997,0.216499,0.283684,0.216814,0.283956,0.216541,0.284367,0.216132,0.283445,0.217053,0.284322,0.216177,0.284258,0.216241,0.283828,0.216671,0.284475,0.216023,0.284216,0.216283,0.283986,0.216513,0.283984,0.216515,0.284327,0.216172,0.283886,0.216612,0.283676,0.216822,0.283475,0.217024,0.284498,0.216001,0.284333,0.216166,0.283806,0.216691,0.284235,0.216264,0.284142,0.216357,0.283797,0.216701,0.283972,0.216526,0.284256,0.216243,0.284006,0.216493,0.284415,0.216082,0.284127,0.216372,0.283507,0.216991,0.284177,0.216321,0.284631,0.215868,0.284352,0.216144,0.284225,0.216274,0.284556,0.215943,0.28337,0.217129,0.284214,0.216285,0.28396,0.216537,0.284317,0.216179,0.283794,0.216705,0.283561,0.216938,0.284122,0.216377,0.284223,0.216275,0.283745,0.216754,0.284005,0.216493,0.284459,0.21604,0.283865,0.216631,0.284114,0.216385,0.284171,0.216328,0.28423,0.216269,0.283769,0.216729,0.284103,0.216392,0.284391,0.216107,0.283688,0.216811,0.284653,0.215846,0.283995,0.216504,0.283916,0.216582,0.284308,0.216191
1.1e+06,0.277562,0.222937,0.277982,0.222517,0.277842,0.222657,0.277858,0.222641,0.277725,0.222774,0.278187,0.222312,0.277629,0.222868,0.278071,0.222428,0.277845,0.222654,0.277869,0.22263,0.27792,0.222579,0.277727,0.222772,0.277745,0.222754,0.278197,0.222301,0.277678,0.22282,0.278229,0.222265,0.278563,0.221935,0.277387,0.22311,0.278036,0.222463,0.278243,0.222256,0.278355,0.222142,0.278367,0.222131,0.278454,0.222044,0.277707,0.222791,0.277645,0.222852,0.278763,0.221736,0.278058,0.222438,0.27795,0.222549,0.277355,0.223144,0.277365,0.223133,0.277851,0.222646,0.278436,0.222063,0.277983,0.222516,0.277732,0.222766,0.277972,0.222524,0.277698,0.222801,0.278027,0.222472,0.278225,0.222274,0.27841,0.222088,0.277867,0.222632,0.278327,0.222172,0.278238,0.222258,0.277762,0.222737,0.277677,0.222822,0.277986,0.222513,0.277349,0.22315,0.277919,0.22258,0.278346,0.222153,0.277283,0.223212,0.278296,0.222203,0.278222,0.222277,0.27778,0.222719,0.278205,0.222294,0.277867,0.222631,0.277758,0.222741,0.27792,0.222578,0.278373,0.222126,0.277569,0.222929,0.277714,0.222785,0.277487,0.223011,0.278389,0.22211,0.278094,0.222404,0.277481,0.223018,0.278095,0.222404,0.277802,0.222696,0.277606,0.222891,0.277782,0.222717,0.278413,0.222086,0.278168,0.222329,0.27832,0.222179,0.277957,0.222542,0.277525,0.222972,0.277944,0.222553,0.278429,0.22207,0.277885,0.222614,0.277895,0.222602,0.278323,0.222176,0.2775,0.222999,0.278211,0.222288,0.277765,0.222734,0.278104,0.222395,0.277634,0.222865,0.277707,0.222791,0.277902,0.222595,0.277886,0.222612,0.277715,0.222783,0.27775,0.222748,0.278344,0.222153,0.277886,0.222612,0.278307,0.22219,0.278253,0.222246,0.278076,0.222422,0.27762,0.222879,0.277846,0.222652,0.278468,0.222031,0.277577,0.222922,0.278698,0.221801,0.277776,0.222723,0.277478,0.22302,0.27828,0.222219
1.2e+06,0.272575,0.227924,0.27291,0.227589,0.272431,0.228068,0.273037,0.227461,0.272778,0.22772,0.273323,0.227175,0.272816,0.227682,0.272916,0.227583,0.272917,0.227578,0.273121,0.227376,0.273271,0.227227,0.27285,0.227646,0.272764,0.227734,0.273168,0.227331,0.272573,0.22792,0.27331,0.227189,0.273459,0.227035,0.272526,0.227972,0.272953,0.227544,0.273381,0.227118,0.273072,0.227427,0.273397,0.227102,0.273234,0.227265,0.27285,0.227648,0.272783,0.227716,0.273576,0.226923,0.27294,0.227559,0.272775,0.227724,0.272181,0.228318,0.27274,0.227759,0.272937,0.227561,0.273437,0.227062,0.272794,0.227704,0.272703,0.227795,0.273066,0.227431,0.272675,0.227823,0.272987,0.227512,0.273014,0.227484,0.273041,0.227458,0.272672,0.227827,0.273298,0.227201,0.272862,0.227637,0.272511,0.227988,0.272808,0.227691,0.273074,0.227425,0.272719,0.22778,0.272948,0.227551,0.27318,0.227318,0.272536,0.227963,0.273126,0.227371,0.273106,0.227393,0.272798,0.2277,0.273345,0.227152,0.272786,0.227711,0.27286,0.227639,0.272902,0.227597,0.273557,0.226942,0.272702,0.227797,0.272824,0.227675,0.272681,0.227818,0.27321,0.227289,0.272828,0.227669,0.272329,0.22817,0.273213,0.227286,0.273047,0.227451,0.272614,0.227882,0.272775,0.227724,0.27344,0.227058,0.273108,0.227391,0.272965,0.227534,0.272966,0.227532,0.272721,0.227777,0.273131,0.227368,0.27307,0.227427,0.272956,0.227543,0.272949,0.227549,0.273299,0.2272,0.272542,0.227957,0.27288,0.227619,0.272699,0.2278,0.272996,0.227503,0.272778,0.227717,0.272964,0.227534,0.27319,0.227309,0.272998,0.2275,0.272825,0.227674,0.272684,0.227815,0.273439,0.22706,0.272557,0.227942,0.273281,0.227216,0.273021,0.227478,0.273029,0.227469,0.272695,0.227804,0.273145,0.227354,0.273424,0.227075,0.272796,0.227703,0.273233,0.227265,0.272504,0.227993,0.272487,0.228011,0.273287,0.227212
1.3e+06,0.26841,0.232089,0.268863,0.231635,0.268504,0.231995,0.269227,0.231272,0.268796,0.231701,0.269198,0.231301,0.269019,0.231478,0.268723,0.231776,0.268733,0.231766,0.269146,0.231351,0.269114,0.231385,0.268918,0.23158,0.268771,0.231727,0.269028,0.231469,0.268602,0.231896,0.26943,0.231069,0.269524,0.230975,0.268486,0.232013,0.26906,0.231436,0.269411,0.231086,0.269084,0.231415,0.269266,0.231233,0.269316,0.231181,0.268499,0.232,0.268765,0.231734,0.269426,0.231072,0.268858,0.231641,0.26879,0.231708,0.268131,0.232368,0.268911,0.231588,0.269156,0.231341,0.269345,0.231154,0.268462,0.232036,0.268339,0.232158,0.269017,0.231481,0.268542,0.231955,0.268879,0.23162,0.268874,0.231625,0.268643,0.231855,0.268679,0.231818,0.268937,0.231562,0.268859,0.231637,0.268294,0.232203,0.268788,0.231711,0.268966,0.231533,0.268636,0.231863,0.268753,0.231746,0.26867,0.231829,0.268407,0.232092,0.268932,0.231567,0.26909,0.231409,0.268704,0.231795,0.269278,0.231221,0.268646,0.231853,0.269081,0.231418,0.268808,0.23169,0.269531,0.230966,0.268986,0.231513,0.268758,0.231741,0.268465,0.232034,0.268682,0.231817,0.268572,0.231927,0.268317,0.232182,0.269179,0.231319,0.269024,0.231473,0.268683,0.231816,0.268808,0.23169,0.269445,0.231054,0.269126,0.231373,0.268934,0.231564,0.269045,0.231453,0.269058,0.23144,0.269211,0.231288,0.268554,0.231943,0.268912,0.231586,0.269063,0.231436,0.269223,0.231276,0.268598,0.231901,0.268745,0.231754,0.268394,0.232105,0.269059,0.231439,0.268761,0.231738,0.268932,0.231564,0.268903,0.231594,0.268838,0.231661,0.268517,0.23198,0.2688,0.231698,0.268848,0.231651,0.268405,0.232094,0.268848,0.231651,0.268866,0.231633,0.268927,0.231572,0.268583,0.231915,0.269354,0.231145,0.269496,0.231003,0.268506,0.231993,0.269016,0.23148,0.268578,0.23192,0.268249,0.232249,0.269072,0.231425
1.4e+06,0.26512,0.235379,0.26553,0.234965,0.265433,0.235066,0.265671,0.234828,0.265309,0.23519,0.265563,0.234936,0.265503,0.234996,0.265003,0.235495,0.265325,0.235174,0.265757,0.234742,0.265781,0.234717,0.265466,0.235033,0.265239,0.23526,0.265612,0.234886,0.265289,0.23521,0.265815,0.234684,0.265985,0.234514,0.264913,0.235585,0.265576,0.234922,0.266201,0.234298,0.26545,0.235049,0.266057,0.234441,0.26588,0.234619,0.265361,0.235138,0.265466,0.235033,0.265861,0.234636,0.265361,0.235138,0.265315,0.235183,0.265285,0.235214,0.265459,0.235039,0.265905,0.234594,0.265927,0.234571,0.265333,0.235166,0.265145,0.235354,0.265438,0.235061,0.264915,0.235582,0.265346,0.235153,0.26556,0.234939,0.265136,0.235362,0.265204,0.235295,0.265436,0.235063,0.265534,0.234965,0.265362,0.235136,0.265056,0.235443,0.265617,0.23488,0.265751,0.234747,0.265279,0.235219,0.26544,0.235058,0.265492,0.235004,0.265348,0.23515,0.265626,0.234871,0.265351,0.235144,0.265933,0.234566,0.265251,0.235248,0.265669,0.23483,0.265537,0.234962,0.26578,0.234718,0.265381,0.235118,0.265423,0.235075,0.265176,0.235322,0.265581,0.234916,0.264971,0.235526,0.265334,0.235158,0.265721,0.234774,0.265384,0.235113,0.265277,0.235222,0.265495,0.235004,0.265827,0.234672,0.265374,0.235125,0.265353,0.235146,0.265442,0.235057,0.265349,0.23515,0.265854,0.234645,0.265029,0.23547,0.265279,0.235219,0.265498,0.234999,0.265869,0.234629,0.265412,0.235087,0.265332,0.235166,0.264678,0.23582,0.265753,0.234743,0.265294,0.235205,0.265698,0.234801,0.265344,0.235154,0.265531,0.234967,0.26503,0.235467,0.265576,0.234918,0.265199,0.2353,0.265238,0.235259,0.265363,0.235136,0.265591,0.234908,0.265566,0.234932,0.265031,0.235466,0.266112,0.234387,0.266108,0.234391,0.265077,0.235422,0.265659,0.23484,0.26569,0.234809,0.264872,0.235625,0.265933,0.234563
1.5e+06,0.262267,0.238231,0.262636,0.237862,0.262537,0.237962,0.263122,0.237377,0.262527,0.237972,0.26252,0.237979,0.262846,0.237652,0.2619,0.238597,0.262374,0.238125,0.262673,0.237826,0.262929,0.237568,0.262602,0.237896,0.262571,0.237928,0.26314,0.237359,0.262545,0.237953,0.263043,0.237456,0.263089,0.23741,0.262161,0.238337,0.262927,0.237572,0.263517,0.236982,0.262437,0.238062,0.263116,0.237383,0.263148,0.237351,0.262404,0.238095,0.26254,0.237959,0.263044,0.237454,0.262789,0.23771,0.262417,0.238082,0.262607,0.237892,0.262298,0.238201,0.26316,0.237339,0.262893,0.237603,0.262677,0.237821,0.262339,0.238159,0.262579,0.23792,0.262251,0.238248,0.262744,0.237755,0.263017,0.237481,0.262461,0.238038,0.262239,0.238259,0.262624,0.237872,0.262712,0.237787,0.262638,0.237861,0.262325,0.238174,0.26262,0.237878,0.262871,0.237628,0.262631,0.237868,0.262691,0.237808,0.262906,0.237592,0.262511,0.237988,0.262837,0.23766,0.262617,0.237879,0.263145,0.237354,0.262314,0.238184,0.262573,0.237926,0.262576,0.237923,0.263005,0.237494,0.26276,0.237739,0.262875,0.237623,0.262509,0.237989,0.262702,0.237797,0.262506,0.237993,0.262354,0.238144,0.262981,0.237516,0.262626,0.237873,0.262648,0.237851,0.262463,0.238034,0.262992,0.237503,0.262778,0.237721,0.262433,0.238066,0.262489,0.238008,0.262632,0.237867,0.263066,0.237431,0.262615,0.237884,0.262631,0.237865,0.262836,0.237661,0.263217,0.237282,0.262745,0.237753,0.262685,0.237813,0.262014,0.238484,0.262999,0.237497,0.262568,0.237931,0.263047,0.23745,0.262524,0.237975,0.262756,0.237741,0.262062,0.238436,0.262795,0.237704,0.262559,0.23794,0.262458,0.238041,0.262669,0.23783,0.262943,0.237556,0.262762,0.237737,0.262651,0.237846,0.263468,0.237031,0.26332,0.237179,0.262226,0.238273,0.262909,0.237588,0.262822,0.237674,0.26202,0.238478,0.263349,0.237149
1.6e+06,0.260425,0.240073,0.260259,0.24024,0.260211,0.240288,0.260625,0.239871,0.260155,0.240344,0.2603,0.240198,0.260552,0.239947,0.260077,0.240419,0.260154,0.240337,0.260612,0.239886,0.260479,0.24002,0.260563,0.239936,0.260266,0.240232,0.260717,0.239782,0.260268,0.240231,0.26043,0.240069,0.260725,0.239773,0.260029,0.24047,0.260616,0.239882,0.261136,0.239361,0.260047,0.240452,0.260683,0.239814,0.260765,0.239734,0.259855,0.240644,0.260157,0.240341,0.261,0.239499,0.260406,0.24009,0.260109,0.24039,0.259954,0.240544,0.260436,0.240063,0.260751,0.239748,0.260547,0.239952,0.260459,0.240039,0.259976,0.240522,0.260477,0.24002,0.260281,0.240217,0.260493,0.240006,0.260714,0.239784,0.260329,0.24017,0.259959,0.24054,0.260201,0.240298,0.260362,0.240137,0.260505,0.239994,0.260199,0.2403,0.260546,0.239953,0.26038,0.240119,0.260434,0.240065,0.260494,0.240004,0.260774,0.239724,0.260329,0.24017,0.260731,0.239768,0.260187,0.240312,0.261032,0.239465,0.259922,0.240577,0.260316,0.240183,0.260267,0.240232,0.260594,0.239905,0.260332,0.240166,0.260512,0.239986,0.260368,0.240131,0.260178,0.240318,0.260489,0.240009,0.260332,0.240165,0.260468,0.240031,0.260537,0.23996,0.26026,0.240239,0.260291,0.240208,0.260623,0.239876,0.260483,0.240016,0.260167,0.240331,0.260133,0.240366,0.260447,0.24005,0.260737,0.239762,0.260479,0.24002,0.260195,0.240304,0.260501,0.239996,0.261226,0.239273,0.260328,0.240169,0.260343,0.240156,0.259762,0.240736,0.260363,0.240136,0.260121,0.240377,0.260972,0.239527,0.260361,0.240138,0.260306,0.240193,0.259942,0.240557,0.260399,0.240099,0.26027,0.240229,0.260067,0.240432,0.260079,0.24042,0.26078,0.239719,0.26058,0.239917,0.260288,0.24021,0.260997,0.239502,0.260924,0.23957,0.26025,0.240248,0.260604,0.239894,0.260411,0.240087,0.26011,0.240386,0.260905,0.239594
1.7e+06,0.258552,0.241946,0.25807,0.242429,0.258257,0.242242,0.25858,0.241919,0.258213,0.242284,0.258612,0.241886,0.258605,0.241894,0.258028,0.242471,0.258734,0.241765,0.258493,0.242005,0.258469,0.24203,0.258908,0.24159,0.258802,0.241695,0.258534,0.241962,0.258212,0.242285,0.25864,0.241859,0.258843,0.241656,0.25829,0.242209,0.258967,0.241531,0.259281,0.241218,0.258207,0.242291,0.258966,0.241532,0.258803,0.241696,0.258301,0.242198,0.257986,0.242513,0.2593,0.241198,0.258609,0.24189,0.258283,0.242216,0.258249,0.242247,0.258618,0.241877,0.258948,0.24155,0.258376,0.242123,0.258302,0.242197,0.258167,0.242332,0.258485,0.242014,0.258308,0.242191,0.258669,0.241827,0.258884,0.241615,0.258457,0.242042,0.258231,0.242266,0.258089,0.24241,0.258599,0.2419,0.25878,0.241719,0.258389,0.242109,0.258706,0.241792,0.258698,0.241801,0.258667,0.241832,0.25846,0.242039,0.258874,0.241624,0.258593,0.241905,0.25892,0.241579,0.25833,0.242166,0.258633,0.241865,0.258104,0.242394,0.258578,0.241921,0.258779,0.241718,0.258336,0.242161,0.258521,0.241976,0.258578,0.241921,0.259142,0.241357,0.258121,0.242377,0.258897,0.241602,0.258642,0.241857,0.258868,0.241631,0.258721,0.241777,0.258353,0.242146,0.258512,0.241986,0.258833,0.241666,0.25853,0.241969,0.258202,0.242295,0.258237,0.242262,0.258409,0.242089,0.259106,0.241393,0.258625,0.241874,0.258384,0.242115,0.258569,0.241929,0.258871,0.241623,0.258366,0.24213,0.258398,0.242101,0.258201,0.242297,0.258276,0.242222,0.258639,0.24186,0.258897,0.2416,0.258791,0.241708,0.258325,0.242174,0.258002,0.242497,0.258751,0.241748,0.25842,0.242075,0.258178,0.242321,0.258302,0.242195,0.25883,0.241669,0.25876,0.241738,0.258498,0.241999,0.259007,0.241491,0.25866,0.241837,0.258453,0.242046,0.258893,0.241606,0.258501,0.241997,0.258171,0.242328,0.259189,0.241309
1.8e+06,0.25698,0.243515,0.256767,0.243732,0.256783,0.243716,0.257302,0.243197,0.256683,0.243815,0.257253,0.243246,0.256871,0.243628,0.256705,0.243794,0.257186,0.243313,0.257009,0.24349,0.257119,0.24338,0.257372,0.243127,0.257283,0.243216,0.25707,0.243429,0.256725,0.243773,0.257176,0.243322,0.257218,0.243281,0.256273,0.244226,0.257166,0.243332,0.257749,0.242749,0.256911,0.243587,0.257266,0.243231,0.257366,0.243132,0.256979,0.243517,0.257025,0.243474,0.25781,0.242689,0.256968,0.24353,0.257258,0.243241,0.256882,0.243617,0.25698,0.243518,0.25737,0.243129,0.25682,0.243679,0.256505,0.243992,0.256637,0.24386,0.257056,0.243441,0.256628,0.24387,0.257098,0.2434,0.257261,0.243234,0.256792,0.243707,0.2568,0.243699,0.256301,0.244198,0.256717,0.243781,0.257187,0.243312,0.25681,0.243689,0.256947,0.243552,0.256995,0.243504,0.257081,0.243417,0.257165,0.243332,0.257056,0.243442,0.257088,0.24341,0.25724,0.243258,0.256667,0.243832,0.25695,0.243548,0.256798,0.2437,0.25684,0.243655,0.257393,0.243105,0.256682,0.243817,0.257205,0.243291,0.25675,0.243749,0.257597,0.242899,0.256468,0.244031,0.257341,0.243158,0.256958,0.243541,0.257323,0.243175,0.257043,0.243456,0.256537,0.24396,0.256828,0.243668,0.257314,0.243185,0.25711,0.243388,0.257137,0.24336,0.256895,0.243604,0.257018,0.243481,0.257516,0.242983,0.257333,0.243166,0.256804,0.243695,0.257275,0.243224,0.25714,0.243359,0.256901,0.243596,0.256788,0.243709,0.256274,0.244224,0.256915,0.243584,0.257317,0.243182,0.257722,0.242777,0.256866,0.243633,0.256945,0.243554,0.256468,0.244031,0.257136,0.243363,0.256992,0.243507,0.256618,0.243881,0.256966,0.243533,0.25757,0.242929,0.257234,0.243262,0.257083,0.243416,0.257211,0.243286,0.257114,0.243384,0.256986,0.243513,0.257353,0.243146,0.256668,0.243831,0.256754,0.243744,0.257935,0.242564
1.9e+06,0.255977,0.244522,0.255791,0.244708,0.255565,0.244934,0.256019,0.24448,0.255549,0.24495,0.256274,0.244225,0.255725,0.244774,0.255799,0.2447,0.255665,0.244834,0.255753,0.244745,0.255732,0.244767,0.256047,0.244452,0.256064,0.244434,0.255738,0.244758,0.255497,0.245002,0.255842,0.244657,0.255933,0.244566,0.255278,0.245221,0.255848,0.244651,0.256311,0.244187,0.255381,0.245118,0.256011,0.244487,0.25597,0.244528,0.255494,0.245005,0.255846,0.244651,0.256586,0.243913,0.25585,0.244649,0.256071,0.244428,0.255708,0.244789,0.255924,0.244575,0.256032,0.244466,0.255823,0.244675,0.255118,0.245381,0.255289,0.245209,0.255837,0.244662,0.255492,0.245007,0.256093,0.244405,0.256155,0.244344,0.25564,0.244859,0.255278,0.245221,0.255564,0.244933,0.25568,0.244819,0.255699,0.244799,0.2554,0.245098,0.255348,0.245149,0.255811,0.244688,0.256124,0.244375,0.255868,0.24463,0.256143,0.244356,0.255643,0.244856,0.255862,0.244634,0.255567,0.244932,0.255786,0.244713,0.255205,0.245291,0.25563,0.244869,0.255779,0.244718,0.25551,0.244989,0.255891,0.244607,0.255327,0.245172,0.256455,0.244044,0.25539,0.245109,0.256329,0.24417,0.255744,0.244755,0.255875,0.244624,0.255648,0.24485,0.255587,0.244909,0.255662,0.244837,0.255845,0.244654,0.256117,0.244381,0.255891,0.244608,0.255948,0.24455,0.255927,0.244571,0.256092,0.244405,0.255909,0.244588,0.255721,0.244776,0.256042,0.244456,0.255898,0.244601,0.25564,0.244858,0.255849,0.24465,0.255129,0.245369,0.255645,0.244852,0.255852,0.244647,0.256414,0.244084,0.255558,0.244941,0.255473,0.245026,0.255522,0.244976,0.255764,0.244735,0.255832,0.244667,0.25517,0.245329,0.255916,0.244583,0.256404,0.244095,0.256121,0.244378,0.255915,0.244583,0.256118,0.244381,0.255768,0.244729,0.255809,0.24469,0.255885,0.244614,0.255466,0.245033,0.255802,0.244697,0.256436,0.244063
2e+06,0.254767,0.245732,0.255163,0.245336,0.254573,0.245926,0.255385,0.245114,0.254368,0.246125,0.254972,0.245527,0.254998,0.245501,0.255097,0.245402,0.254646,0.245852,0.254775,0.245723,0.254841,0.245658,0.254962,0.245537,0.255215,0.245281,0.254663,0.245836,0.25428,0.246219,0.254744,0.245755,0.254878,0.24562,0.254374,0.246123,0.254706,0.24579,0.254919,0.24558,0.254961,0.245538,0.255025,0.245474,0.254622,0.245875,0.254568,0.24593,0.255063,0.245435,0.25566,0.244839,0.255046,0.245452,0.254882,0.245615,0.254462,0.246033,0.254878,0.245621,0.255065,0.245434,0.254631,0.245868,0.254422,0.246077,0.254611,0.245887,0.254705,0.245794,0.254783,0.245716,0.255095,0.245403,0.255152,0.245347,0.254663,0.245836,0.25416,0.246333,0.254517,0.245982,0.254907,0.245591,0.254709,0.24579,0.254585,0.245914,0.2544,0.246099,0.254809,0.24569,0.255087,0.245411,0.254908,0.24559,0.255218,0.24528,0.254394,0.246105,0.254941,0.245557,0.254467,0.246032,0.254538,0.245961,0.254016,0.246483,0.254571,0.245928,0.25487,0.245625,0.254162,0.246337,0.254489,0.24601,0.254383,0.246116,0.255346,0.245152,0.254366,0.246132,0.255305,0.245194,0.25478,0.245717,0.254683,0.245816,0.254471,0.246028,0.254506,0.245991,0.254599,0.245898,0.255056,0.245443,0.255196,0.245303,0.254857,0.245642,0.254623,0.245876,0.254785,0.245713,0.255004,0.245492,0.254966,0.245531,0.254658,0.24584,0.25492,0.245578,0.254793,0.245706,0.25462,0.245879,0.254893,0.245605,0.254613,0.245886,0.254511,0.245988,0.254742,0.245757,0.255247,0.245252,0.254908,0.245591,0.254464,0.246034,0.255039,0.24546,0.254901,0.245598,0.255094,0.245403,0.254236,0.246261,0.254508,0.245987,0.255314,0.245185,0.255116,0.245383,0.254929,0.24557,0.255258,0.24524,0.254903,0.245596,0.254845,0.245654,0.25459,0.245909,0.254548,0.245951,0.254973,0.245526,0.255212,0.245287
2.1e+06,0.253876,0.246623,0.254114,0.246385,0.253882,0.246616,0.253933,0.246565,0.253636,0.246863,0.254146,0.246353,0.25414,0.246359,0.254191,0.246308,0.253635,0.246864,0.253951,0.246547,0.253933,0.246566,0.253977,0.246522,0.254435,0.246064,0.253632,0.246867,0.253368,0.247129,0.253574,0.246924,0.254133,0.246365,0.25398,0.246519,0.254126,0.246371,0.254192,0.246307,0.253999,0.2465,0.254199,0.246299,0.253505,0.246994,0.253649,0.24685,0.254245,0.246254,0.254671,0.245828,0.254203,0.246296,0.254165,0.24633,0.253784,0.246715,0.254011,0.246488,0.254208,0.246291,0.253933,0.246566,0.253364,0.247134,0.253936,0.246562,0.25393,0.246569,0.253859,0.24664,0.254334,0.246163,0.254496,0.246002,0.253721,0.246778,0.253846,0.246652,0.253878,0.246621,0.25402,0.246479,0.253794,0.246705,0.253724,0.246775,0.253577,0.246921,0.25376,0.246739,0.254432,0.246067,0.254246,0.246252,0.254359,0.24614,0.253617,0.246881,0.253849,0.24665,0.253574,0.246924,0.253685,0.246813,0.25327,0.247229,0.253841,0.246658,0.25415,0.246349,0.253256,0.247243,0.253684,0.246815,0.253831,0.246668,0.254447,0.24605,0.253512,0.246987,0.254568,0.24593,0.253837,0.246662,0.253991,0.246508,0.2538,0.246698,0.253652,0.246847,0.253893,0.246605,0.254324,0.246174,0.25409,0.246408,0.253987,0.246511,0.253607,0.24689,0.253954,0.246541,0.253932,0.246567,0.254388,0.246111,0.253795,0.246704,0.254073,0.246422,0.254022,0.246474,0.254087,0.246411,0.253888,0.246611,0.254024,0.246475,0.253704,0.246792,0.253911,0.246587,0.254224,0.246275,0.254199,0.246298,0.253724,0.246775,0.254179,0.246319,0.254014,0.246484,0.254276,0.246222,0.253636,0.246863,0.253847,0.246651,0.254351,0.246148,0.254169,0.24633,0.254063,0.246436,0.254579,0.24592,0.254044,0.246455,0.253768,0.246731,0.253737,0.246762,0.254095,0.246404,0.254118,0.246381,0.254413,0.246086
2.2e+06,0.253323,0.24717,0.253411,0.247087,0.25302,0.247478,0.25328,0.247218,0.253252,0.247242,0.253017,0.247481,0.253896,0.246603,0.25364,0.246853,0.253273,0.247226,0.253139,0.247357,0.253421,0.247076,0.253443,0.247054,0.253704,0.246792,0.25336,0.247139,0.252488,0.24801,0.253019,0.247479,0.253586,0.246911,0.253359,0.24714,0.253318,0.24718,0.253406,0.247093,0.253351,0.247147,0.253269,0.24723,0.252848,0.247651,0.253226,0.247271,0.253512,0.246985,0.25382,0.246679,0.253484,0.247014,0.253599,0.2469,0.252937,0.247562,0.25292,0.247579,0.253446,0.247053,0.253154,0.247345,0.252757,0.247741,0.253284,0.247215,0.25338,0.247119,0.253164,0.247334,0.253681,0.246818,0.253402,0.247094,0.253066,0.247431,0.253393,0.247106,0.252911,0.247586,0.25337,0.247129,0.253448,0.247049,0.253027,0.247472,0.253338,0.247161,0.253405,0.247094,0.253706,0.246793,0.253535,0.246964,0.25389,0.246606,0.253142,0.247357,0.253312,0.247186,0.253116,0.247383,0.253061,0.247438,0.25296,0.247539,0.253394,0.247105,0.253294,0.247205,0.252622,0.247877,0.253088,0.247411,0.253117,0.24738,0.253637,0.246862,0.252662,0.247837,0.254018,0.246479,0.253227,0.247271,0.253304,0.247194,0.253,0.247499,0.253012,0.247487,0.253313,0.247183,0.253664,0.246834,0.253404,0.247095,0.253252,0.247246,0.252725,0.247773,0.253712,0.246787,0.253007,0.247492,0.253753,0.246746,0.253079,0.247419,0.25349,0.247005,0.253391,0.247107,0.253507,0.246992,0.253316,0.247183,0.253394,0.247099,0.253193,0.247306,0.253027,0.24747,0.253495,0.247003,0.253541,0.246957,0.253156,0.247342,0.253856,0.246643,0.253432,0.247066,0.253742,0.246757,0.253026,0.247473,0.253308,0.24719,0.253633,0.246866,0.253383,0.247115,0.25321,0.247285,0.254068,0.246431,0.253417,0.247082,0.253229,0.247269,0.25327,0.247229,0.25347,0.247029,0.253361,0.247137,0.253973,0.246525
