t,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B
1e+06,0.39144,0.358559,0.391861,0.358138,0.391823,0.358175,0.392614,0.357384,0.392109,0.357889,0.391587,0.358411,0.392362,0.357637,0.391507,0.358491,0.39194,0.358059,0.391721,0.358276,0.392349,0.357649,0.39232,0.357679,0.392078,0.35792,0.391994,0.358004,0.39192,0.358079,0.391985,0.358013,0.391976,0.358023,0.391689,0.358307,0.391234,0.358765,0.392243,0.357756,0.391724,0.358275,0.392949,0.35705,0.392139,0.35786,0.39235,0.357648,0.392123,0.357875,0.392583,0.357416,0.392021,0.357978,0.391949,0.35805,0.391809,0.358189,0.39203,0.357969,0.390798,0.3592,0.39245,0.357549,0.391971,0.358027,0.392641,0.357358,0.391989,0.358009,0.391779,0.35822,0.391307,0.358691,0.391722,0.358275,0.391729,0.358267,0.392283,0.357714,0.391375,0.358624,0.391321,0.358678,0.391279,0.358716,0.39206,0.357939,0.392226,0.357773,0.392658,0.357341,0.391476,0.358522,0.392004,0.357995,0.391809,0.35819,0.391486,0.358513,0.39165,0.358348,0.392193,0.357805,0.392484,0.357514,0.391559,0.35844,0.392716,0.357283,0.391996,0.358003,0.392365,0.357633,0.391674,0.358324,0.391741,0.358258,0.391813,0.358186,0.392169,0.35783,0.391963,0.358034,0.391754,0.358242,0.391897,0.358101,0.391887,0.358112,0.39225,0.357749,0.392481,0.357516,0.391974,0.358025,0.392002,0.357996,0.391753,0.358246,0.391695,0.358304,0.391851,0.358148,0.392039,0.357956,0.392327,0.357672,0.391877,0.358122,0.392067,0.357932,0.39159,0.358409,0.392088,0.35791,0.391566,0.358431,0.391316,0.358683,0.391852,0.358147,0.391878,0.358118,0.391856,0.358142,0.39173,0.358269,0.39158,0.358418,0.392102,0.357897,0.392056,0.357942,0.391672,0.358327,0.391469,0.358529,0.392051,0.357948,0.391486,0.358513,0.391556,0.358443,0.392129,0.357869,0.392222,0.357776,0.392117,0.35788,0.391941,0.358057,0.392416,0.357581,0.391454,0.358544,0.392161,0.357838,0.392222,0.357775
1.1e+06,0.388195,0.361804,0.389159,0.36084,0.389038,0.360961,0.38966,0.360338,0.388767,0.361232,0.388163,0.361836,0.38917,0.360827,0.388661,0.361338,0.388915,0.361084,0.388702,0.361297,0.388721,0.361278,0.389328,0.36067,0.388555,0.361444,0.388938,0.361061,0.388564,0.361434,0.38859,0.361409,0.388831,0.361167,0.388448,0.36155,0.387976,0.362023,0.389085,0.360914,0.388927,0.361072,0.390306,0.359693,0.388988,0.361009,0.389439,0.36056,0.389153,0.360846,0.389429,0.36057,0.388834,0.361165,0.388927,0.361072,0.388537,0.361462,0.388959,0.36104,0.388142,0.361857,0.389587,0.360412,0.388821,0.361177,0.389523,0.360476,0.388762,0.361237,0.388808,0.361191,0.388416,0.361581,0.388428,0.361571,0.388482,0.361517,0.389276,0.360723,0.388545,0.36145,0.388605,0.361394,0.388235,0.361764,0.388927,0.361072,0.388827,0.361172,0.389376,0.360623,0.388594,0.361405,0.389155,0.360844,0.388915,0.361084,0.3883,0.361699,0.388359,0.36164,0.389121,0.360878,0.389307,0.360692,0.388518,0.361481,0.389316,0.360682,0.388645,0.361354,0.389291,0.360708,0.388428,0.361571,0.388613,0.361384,0.388692,0.361307,0.389145,0.360852,0.388832,0.361166,0.388771,0.361228,0.388966,0.361033,0.388818,0.361181,0.389226,0.360772,0.38971,0.360287,0.388907,0.361092,0.388968,0.361031,0.388797,0.361202,0.388344,0.361653,0.388502,0.361496,0.388932,0.361067,0.389244,0.360755,0.389049,0.360949,0.388621,0.361378,0.388537,0.36146,0.388918,0.36108,0.388636,0.361362,0.38827,0.361728,0.389262,0.360737,0.388665,0.361333,0.388854,0.361145,0.38839,0.361609,0.388554,0.361445,0.389205,0.360794,0.38883,0.361169,0.388838,0.361161,0.388778,0.361221,0.389243,0.360752,0.388744,0.361253,0.388419,0.361578,0.389159,0.360839,0.388872,0.361127,0.3891,0.360899,0.388748,0.361251,0.389344,0.360655,0.388518,0.36148,0.38896,0.361039,0.389178,0.360821
1.2e+06,0.385773,0.364226,0.386415,0.363582,0.386608,0.363391,0.386817,0.363182,0.386493,0.363506,0.38589,0.364107,0.386572,0.363427,0.386086,0.363913,0.386418,0.363581,0.386222,0.363776,0.385876,0.364123,0.386976,0.363023,0.386366,0.363633,0.38669,0.363309,0.386271,0.363728,0.386063,0.363934,0.386129,0.36387,0.386199,0.363799,0.385645,0.364354,0.386684,0.363314,0.386109,0.363888,0.387617,0.362382,0.386273,0.363726,0.38686,0.363139,0.386323,0.363666,0.387097,0.362902,0.385954,0.364044,0.386009,0.363988,0.385908,0.364089,0.386394,0.363604,0.385816,0.364183,0.386768,0.363231,0.386521,0.363477,0.387013,0.362986,0.385934,0.364065,0.386388,0.363605,0.385834,0.364164,0.386074,0.363925,0.385609,0.36439,0.386872,0.363126,0.386099,0.363899,0.386113,0.363886,0.385669,0.36433,0.386807,0.363192,0.386424,0.363574,0.386737,0.363258,0.386267,0.363732,0.386457,0.363541,0.386501,0.363498,0.385765,0.364234,0.385983,0.364016,0.386734,0.363264,0.386707,0.363292,0.386125,0.363874,0.386908,0.36309,0.385994,0.364004,0.38672,0.363279,0.385947,0.364052,0.38647,0.363528,0.386313,0.363685,0.386721,0.363278,0.386036,0.363963,0.385731,0.364268,0.386235,0.363764,0.386403,0.363595,0.386772,0.363227,0.387059,0.362939,0.386246,0.363753,0.386497,0.363502,0.386097,0.363902,0.386171,0.363828,0.386454,0.363545,0.386243,0.363756,0.386799,0.363197,0.386435,0.363564,0.386232,0.363767,0.385821,0.364178,0.386351,0.363646,0.386298,0.3637,0.386288,0.36371,0.38664,0.363358,0.386437,0.363562,0.38671,0.363288,0.38589,0.364109,0.386033,0.363966,0.386757,0.363242,0.386486,0.363513,0.386465,0.363534,0.385798,0.364201,0.386721,0.363278,0.386305,0.363693,0.385986,0.364013,0.386722,0.363277,0.386169,0.363828,0.386018,0.363981,0.386125,0.363874,0.386506,0.363493,0.386624,0.363375,0.386416,0.363581,0.386652,0.363346
1.3e+06,0.384086,0.365913,0.384422,0.365573,0.384442,0.365555,0.384673,0.365324,0.383802,0.366197,0.383983,0.366015,0.384367,0.365629,0.383959,0.36604,0.384177,0.365822,0.384474,0.365525,0.384078,0.365921,0.384972,0.365027,0.384366,0.365633,0.384297,0.365702,0.384301,0.365698,0.383826,0.366173,0.384081,0.365918,0.383942,0.366057,0.383421,0.366578,0.384615,0.365383,0.384372,0.365627,0.385523,0.364476,0.38419,0.365809,0.384774,0.365223,0.384429,0.365569,0.38469,0.365308,0.383836,0.366163,0.384234,0.365765,0.384211,0.365788,0.384778,0.36522,0.383589,0.366409,0.38437,0.365629,0.384738,0.365261,0.384856,0.365143,0.384157,0.365841,0.384483,0.365516,0.383576,0.366423,0.384359,0.365639,0.383772,0.366227,0.384419,0.36558,0.384023,0.365976,0.383972,0.366027,0.383741,0.366258,0.385,0.364999,0.3845,0.365497,0.384715,0.365281,0.38419,0.365809,0.384726,0.365272,0.384286,0.365711,0.383769,0.366229,0.384065,0.365933,0.384382,0.365617,0.384456,0.365542,0.384164,0.365832,0.384608,0.365388,0.384217,0.365782,0.384573,0.365426,0.383925,0.366071,0.384732,0.365267,0.38459,0.365409,0.384856,0.36514,0.384079,0.36592,0.383971,0.366028,0.384187,0.365812,0.384062,0.365936,0.384331,0.365668,0.384918,0.365077,0.384324,0.365675,0.384594,0.365405,0.383936,0.366061,0.384339,0.36566,0.384582,0.365415,0.384213,0.365784,0.384687,0.365312,0.384669,0.365329,0.384324,0.365673,0.384142,0.365855,0.3845,0.365499,0.384279,0.365717,0.384271,0.365728,0.384328,0.365671,0.384311,0.365687,0.384367,0.365632,0.383938,0.36606,0.384092,0.365907,0.384602,0.365397,0.384469,0.365529,0.384583,0.365415,0.383777,0.366221,0.384353,0.365644,0.384063,0.365936,0.38397,0.366029,0.384754,0.365244,0.384195,0.365804,0.384329,0.36567,0.38417,0.365829,0.384293,0.365706,0.384211,0.365788,0.384545,0.365454,0.384685,0.365313
1.4e+06,0.382432,0.367567,0.382739,0.367257,0.382699,0.367298,0.383119,0.366879,0.381963,0.368035,0.382639,0.36736,0.382747,0.36725,0.382654,0.367345,0.38265,0.367349,0.382805,0.367189,0.382541,0.367458,0.383178,0.366821,0.382655,0.367344,0.38243,0.367569,0.382757,0.367242,0.382497,0.367502,0.382641,0.367358,0.382434,0.367565,0.382177,0.367821,0.382946,0.367053,0.382577,0.367421,0.383128,0.36687,0.38261,0.367389,0.382701,0.367297,0.382795,0.367199,0.38316,0.366839,0.382149,0.36785,0.382631,0.367368,0.382473,0.367526,0.382918,0.36708,0.382167,0.367832,0.382506,0.367493,0.382918,0.367081,0.382873,0.367125,0.382522,0.367477,0.382598,0.367401,0.381776,0.368221,0.382848,0.367151,0.382162,0.367836,0.382622,0.367376,0.382376,0.367621,0.38238,0.367619,0.382161,0.367837,0.383451,0.366546,0.382906,0.367093,0.382986,0.367013,0.382489,0.36751,0.383146,0.366853,0.382801,0.367198,0.382334,0.367665,0.382478,0.36752,0.38232,0.367679,0.382942,0.367054,0.38264,0.367358,0.382771,0.367228,0.382611,0.367388,0.383075,0.366924,0.382248,0.36775,0.383259,0.36674,0.382698,0.367301,0.383304,0.366695,0.382618,0.367381,0.382433,0.367565,0.382555,0.367443,0.382531,0.367468,0.383009,0.36699,0.383034,0.366965,0.382631,0.367368,0.383057,0.366942,0.382195,0.367804,0.382233,0.367764,0.382761,0.367238,0.382613,0.367386,0.383138,0.366861,0.38301,0.366989,0.382562,0.367437,0.382704,0.367295,0.383161,0.366838,0.382612,0.367387,0.382489,0.367509,0.382631,0.367368,0.382516,0.367483,0.382452,0.367547,0.382381,0.367615,0.382357,0.367642,0.382652,0.367347,0.382359,0.36764,0.382859,0.36714,0.382188,0.367811,0.382168,0.36783,0.381943,0.368056,0.382349,0.36765,0.382972,0.367027,0.382506,0.367493,0.382654,0.367345,0.382809,0.36719,0.382536,0.367457,0.382571,0.367428,0.382643,0.367356,0.38311,0.366887
1.5e+06,0.381021,0.368978,0.381219,0.36878,0.381391,0.368605,0.381702,0.368297,0.380706,0.369292,0.381378,0.36862,0.380986,0.369013,0.38127,0.368725,0.381047,0.368951,0.381455,0.368544,0.380852,0.369146,0.381243,0.368755,0.381315,0.368684,0.381076,0.368923,0.381252,0.368747,0.381433,0.368566,0.381475,0.368524,0.381222,0.368776,0.380794,0.369205,0.381325,0.368672,0.381001,0.368995,0.381887,0.368112,0.38128,0.368717,0.381136,0.368863,0.381279,0.36872,0.381692,0.368307,0.38122,0.368779,0.380984,0.369013,0.381045,0.368952,0.381242,0.368756,0.380822,0.369177,0.38141,0.368589,0.381437,0.368562,0.381359,0.368637,0.381078,0.368921,0.380997,0.369002,0.38079,0.369208,0.381254,0.368745,0.380762,0.369237,0.380805,0.369194,0.381287,0.368711,0.38131,0.368689,0.380794,0.369204,0.382244,0.367755,0.381922,0.368077,0.38197,0.368028,0.380946,0.369053,0.381741,0.368257,0.381184,0.368814,0.381098,0.368897,0.381178,0.368821,0.380992,0.369007,0.3813,0.368699,0.381371,0.368627,0.381465,0.368532,0.381531,0.368468,0.381525,0.368474,0.381242,0.368757,0.382166,0.367832,0.381545,0.368454,0.381739,0.36826,0.381259,0.36874,0.380882,0.369117,0.381571,0.368428,0.381632,0.368367,0.381609,0.36839,0.381595,0.368403,0.381342,0.368657,0.381777,0.368221,0.380739,0.369259,0.381003,0.368995,0.381321,0.368678,0.381557,0.368442,0.381713,0.368285,0.381208,0.368791,0.381417,0.368582,0.381345,0.368654,0.381645,0.368354,0.381345,0.368654,0.381053,0.368946,0.380918,0.369079,0.381297,0.368702,0.380834,0.369165,0.381162,0.368836,0.381214,0.368785,0.381196,0.368799,0.381408,0.368591,0.381309,0.368689,0.380705,0.369294,0.380773,0.369224,0.380601,0.369398,0.380757,0.369242,0.38138,0.368618,0.381172,0.368827,0.381284,0.368715,0.381405,0.368594,0.381223,0.368774,0.381476,0.368523,0.381224,0.368775,0.382,0.367998
1.6e+06,0.379998,0.37,0.37986,0.370138,0.380159,0.369839,0.380312,0.369686,0.379947,0.370052,0.380039,0.369959,0.380168,0.36983,0.380172,0.369827,0.37989,0.370108,0.380358,0.369641,0.379968,0.370031,0.380283,0.369716,0.380419,0.36958,0.380155,0.369841,0.380242,0.369756,0.380706,0.369292,0.380101,0.369898,0.37993,0.370069,0.379735,0.370261,0.380429,0.369569,0.379984,0.370013,0.380653,0.369346,0.379934,0.370065,0.380027,0.369972,0.380253,0.369746,0.380623,0.369376,0.380397,0.369602,0.380109,0.36989,0.380152,0.369847,0.379778,0.370221,0.379899,0.3701,0.380339,0.36966,0.380442,0.369556,0.38025,0.369749,0.379914,0.370085,0.379845,0.370153,0.379752,0.370247,0.380229,0.36977,0.379736,0.370262,0.379561,0.370438,0.380189,0.36981,0.38015,0.369849,0.379869,0.37013,0.380772,0.369226,0.380467,0.369532,0.380735,0.369264,0.380075,0.369924,0.380389,0.36961,0.379972,0.370022,0.3802,0.369798,0.380129,0.36987,0.379508,0.370491,0.380323,0.369675,0.380434,0.369564,0.380095,0.369903,0.380355,0.369642,0.380529,0.36947,0.38014,0.369856,0.38079,0.369209,0.380432,0.369567,0.380543,0.369456,0.380292,0.369703,0.379633,0.370366,0.38025,0.369749,0.380095,0.369902,0.38033,0.369667,0.380383,0.369615,0.380242,0.369754,0.380315,0.369684,0.379736,0.370263,0.380171,0.369826,0.380279,0.36972,0.380579,0.36942,0.380522,0.369477,0.37987,0.370128,0.380259,0.36974,0.380109,0.36989,0.380517,0.369481,0.380326,0.369673,0.379957,0.37004,0.380036,0.369963,0.380053,0.369946,0.379725,0.370274,0.380204,0.369795,0.380134,0.369864,0.380131,0.369868,0.380268,0.36973,0.379719,0.370279,0.37982,0.370177,0.379799,0.3702,0.379726,0.370272,0.379675,0.370322,0.380278,0.369721,0.379539,0.370459,0.380099,0.3699,0.38023,0.369765,0.380399,0.369599,0.380587,0.369411,0.380422,0.369575,0.380815,0.369184
1.7e+06,0.378926,0.371073,0.378999,0.371,0.379103,0.370893,0.379473,0.370526,0.379013,0.370986,0.378971,0.371028,0.379259,0.37074,0.379377,0.370622,0.378706,0.371292,0.378947,0.371052,0.37913,0.370869,0.379556,0.370443,0.379593,0.370406,0.379202,0.370795,0.379397,0.370602,0.379776,0.370222,0.379053,0.370946,0.379484,0.370515,0.378975,0.371024,0.379593,0.370406,0.378639,0.37136,0.379629,0.370369,0.378883,0.371116,0.379367,0.370632,0.379612,0.370387,0.379732,0.370265,0.379377,0.370621,0.379599,0.3704,0.379265,0.370734,0.378784,0.371214,0.378832,0.371165,0.378969,0.371028,0.379399,0.3706,0.379346,0.370652,0.379093,0.370905,0.378945,0.371052,0.378777,0.371222,0.379335,0.370664,0.379042,0.370955,0.378703,0.371296,0.379413,0.370586,0.379194,0.370804,0.379026,0.370973,0.379747,0.37025,0.379454,0.370545,0.379779,0.370219,0.379125,0.370873,0.379228,0.370771,0.3793,0.370698,0.379372,0.370627,0.379501,0.370498,0.378962,0.371037,0.379134,0.370864,0.379601,0.370398,0.379258,0.370741,0.379252,0.370747,0.379594,0.370402,0.379599,0.370399,0.379694,0.370305,0.379611,0.370387,0.379448,0.370551,0.379609,0.370389,0.378934,0.371065,0.379372,0.370627,0.379374,0.370625,0.37976,0.370239,0.379335,0.370663,0.379093,0.370906,0.379677,0.370322,0.378847,0.371152,0.379375,0.370623,0.379153,0.370846,0.3795,0.370499,0.379544,0.370453,0.378608,0.371391,0.378935,0.371064,0.379388,0.370611,0.379657,0.370342,0.379717,0.370281,0.379131,0.370867,0.379235,0.370764,0.379054,0.370945,0.378884,0.371115,0.379532,0.370465,0.379422,0.370576,0.379491,0.370508,0.379317,0.37068,0.378874,0.371125,0.379062,0.370937,0.378746,0.371253,0.379123,0.370871,0.379023,0.370976,0.379428,0.370571,0.378719,0.37128,0.379129,0.370869,0.379139,0.37086,0.379402,0.370594,0.379333,0.370665,0.379401,0.370597,0.37978,0.370219
1.8e+06,0.378095,0.371902,0.378596,0.371403,0.378059,0.37194,0.378715,0.371284,0.378446,0.371553,0.378502,0.371494,0.378241,0.371758,0.378783,0.371216,0.378599,0.371398,0.378339,0.37166,0.378318,0.37168,0.378693,0.371306,0.378472,0.371526,0.378545,0.371454,0.378437,0.371562,0.379016,0.370983,0.378138,0.371861,0.37859,0.371409,0.378399,0.3716,0.378678,0.371321,0.378059,0.371937,0.378955,0.371043,0.37811,0.371889,0.378611,0.371387,0.378757,0.371242,0.378747,0.371251,0.378159,0.37184,0.378868,0.371131,0.378683,0.371316,0.378187,0.371812,0.378332,0.371667,0.37841,0.371587,0.37842,0.371579,0.378727,0.37127,0.378353,0.371643,0.378336,0.371662,0.377929,0.372069,0.378669,0.37133,0.378152,0.371846,0.377927,0.372072,0.378307,0.371692,0.378446,0.371553,0.378271,0.371728,0.378928,0.371071,0.378728,0.37127,0.378729,0.37127,0.378525,0.371474,0.378478,0.371521,0.378416,0.371582,0.378883,0.371116,0.379098,0.370901,0.378112,0.371887,0.378357,0.371641,0.378913,0.371085,0.378404,0.371595,0.378247,0.371752,0.378545,0.371454,0.378701,0.371298,0.378952,0.371045,0.378809,0.37119,0.378454,0.371545,0.378844,0.371155,0.378436,0.371562,0.378589,0.37141,0.378363,0.371635,0.37886,0.371139,0.378301,0.371697,0.378188,0.37181,0.378928,0.37107,0.378023,0.371973,0.378809,0.37119,0.378557,0.371442,0.378737,0.371262,0.378539,0.371459,0.378117,0.371882,0.37821,0.371788,0.378316,0.37168,0.378952,0.371047,0.37882,0.371179,0.378007,0.371992,0.378795,0.371204,0.378158,0.37184,0.377947,0.372052,0.378584,0.371413,0.378796,0.371201,0.37856,0.371439,0.378204,0.37179,0.37824,0.371759,0.378221,0.371778,0.378182,0.371817,0.378091,0.371908,0.378263,0.371735,0.378681,0.371316,0.377961,0.372038,0.377929,0.37207,0.378469,0.37153,0.378834,0.371165,0.378476,0.371523,0.378905,0.371094,0.379035,0.370963
1.9e+06,0.377512,0.372487,0.377779,0.372219,0.377184,0.372812,0.377894,0.372105,0.377699,0.372299,0.377796,0.372203,0.378112,0.371887,0.378252,0.371747,0.378025,0.371974,0.377572,0.372427,0.377754,0.372245,0.377791,0.372208,0.377826,0.372172,0.377955,0.372042,0.377718,0.372281,0.378254,0.371741,0.377606,0.372393,0.377887,0.372111,0.37786,0.372139,0.377972,0.372026,0.377401,0.372595,0.378066,0.371932,0.377466,0.372533,0.378053,0.371945,0.377688,0.372311,0.377866,0.372133,0.377512,0.372487,0.378059,0.371939,0.378138,0.37186,0.377957,0.372042,0.377419,0.37258,0.377753,0.372246,0.377753,0.372246,0.377653,0.372346,0.377912,0.372087,0.3779,0.372099,0.377502,0.372495,0.378156,0.371843,0.377799,0.372199,0.377339,0.372659,0.377823,0.372176,0.377837,0.372159,0.377467,0.372532,0.378008,0.371991,0.378158,0.371841,0.377715,0.372281,0.377645,0.372354,0.378149,0.37185,0.377751,0.372248,0.377948,0.372051,0.37851,0.371488,0.377752,0.372247,0.377978,0.372021,0.378143,0.371856,0.377779,0.37222,0.377601,0.372398,0.378062,0.371935,0.377846,0.372152,0.378197,0.371802,0.3783,0.371699,0.378041,0.371957,0.378054,0.371945,0.377331,0.372667,0.377939,0.372059,0.377752,0.372247,0.378107,0.371892,0.377433,0.372566,0.377945,0.372052,0.378188,0.37181,0.377443,0.372554,0.378004,0.371994,0.377564,0.372435,0.377784,0.372215,0.378078,0.37192,0.377653,0.372345,0.377793,0.372206,0.377953,0.372045,0.378073,0.371926,0.378243,0.371756,0.377919,0.372079,0.377914,0.372083,0.377727,0.372271,0.377113,0.372885,0.378085,0.371914,0.378274,0.371725,0.377699,0.3723,0.377391,0.372607,0.377598,0.3724,0.377325,0.372671,0.377591,0.372408,0.377717,0.372278,0.377793,0.372206,0.377872,0.372127,0.377632,0.372366,0.376915,0.373084,0.377599,0.3724,0.378312,0.371687,0.377971,0.372028,0.378236,0.371763,0.378111,0.371888
2e+06,0.377216,0.372781,0.377001,0.372997,0.377064,0.372935,0.377462,0.372537,0.377237,0.372762,0.377253,0.372746,0.377592,0.372407,0.37776,0.372239,0.377886,0.372111,0.377261,0.372737,0.377127,0.372869,0.377263,0.372733,0.377353,0.372644,0.377445,0.372552,0.377138,0.372859,0.377852,0.372147,0.37714,0.372856,0.377364,0.372635,0.377347,0.372652,0.377584,0.372415,0.376527,0.373472,0.377522,0.372477,0.377257,0.372742,0.377353,0.372646,0.377014,0.372985,0.377336,0.372663,0.377071,0.372928,0.37746,0.372538,0.377551,0.372447,0.377064,0.372935,0.377316,0.372683,0.377196,0.372803,0.377213,0.372786,0.377096,0.372902,0.377402,0.372596,0.377332,0.372666,0.377228,0.37277,0.377836,0.372163,0.377274,0.372725,0.377126,0.372873,0.377424,0.372571,0.377544,0.372455,0.37719,0.372808,0.377642,0.372357,0.377312,0.372687,0.376982,0.373017,0.377004,0.372993,0.377833,0.372165,0.377069,0.37293,0.377665,0.372334,0.377751,0.372248,0.377131,0.372867,0.377252,0.372747,0.377655,0.372343,0.377202,0.372796,0.377184,0.372815,0.377517,0.372481,0.377173,0.372826,0.377593,0.372405,0.377615,0.372383,0.377854,0.372145,0.377377,0.372622,0.376884,0.373114,0.377207,0.372792,0.377682,0.372317,0.377168,0.372831,0.376875,0.373123,0.37774,0.372258,0.377745,0.372254,0.376692,0.373307,0.377802,0.372197,0.377409,0.372589,0.377007,0.372992,0.377606,0.372392,0.377259,0.372738,0.377035,0.372964,0.377393,0.372606,0.377393,0.372606,0.377735,0.372262,0.377383,0.372615,0.377346,0.372653,0.377253,0.372746,0.376997,0.373001,0.378015,0.371984,0.377595,0.372404,0.37696,0.373039,0.37724,0.372759,0.377283,0.372714,0.376431,0.373567,0.377089,0.372909,0.376833,0.373166,0.377414,0.372585,0.377567,0.372431,0.377033,0.372966,0.376445,0.373554,0.37681,0.373189,0.377557,0.372442,0.377428,0.372571,0.377748,0.37225,0.377603,0.372396
2.1e+06,0.376635,0.373361,0.37684,0.373159,0.377017,0.37298,0.376373,0.373625,0.376579,0.373419,0.376973,0.373026,0.377184,0.372815,0.37743,0.372569,0.377322,0.372677,0.376919,0.37308,0.376655,0.373344,0.376861,0.373138,0.376874,0.373125,0.376905,0.373094,0.377063,0.372935,0.377472,0.372527,0.376901,0.373098,0.376934,0.373061,0.376692,0.373306,0.377127,0.372872,0.376445,0.373551,0.377277,0.372722,0.376427,0.373571,0.377243,0.372756,0.376812,0.373186,0.376749,0.373243,0.377058,0.372941,0.377173,0.372826,0.377096,0.372903,0.376849,0.373148,0.377505,0.372494,0.376832,0.373167,0.376695,0.373304,0.376961,0.373038,0.37704,0.372958,0.37718,0.372817,0.376889,0.37311,0.377123,0.372876,0.377047,0.372951,0.377,0.372999,0.377072,0.372927,0.37709,0.372909,0.376743,0.373256,0.376993,0.373006,0.376596,0.373402,0.376535,0.373464,0.376726,0.373273,0.376996,0.373002,0.376589,0.37341,0.376907,0.373092,0.377298,0.372699,0.376534,0.373465,0.376817,0.373178,0.376855,0.373141,0.376752,0.373245,0.376732,0.373267,0.377068,0.372931,0.377108,0.372888,0.377194,0.372805,0.37707,0.372927,0.377256,0.372743,0.377061,0.372938,0.376042,0.373956,0.37691,0.373089,0.377559,0.37244,0.376477,0.373522,0.37651,0.373489,0.377422,0.372577,0.377241,0.372757,0.37638,0.373619,0.376927,0.373071,0.37731,0.372689,0.376545,0.373454,0.377193,0.372806,0.377043,0.372956,0.376648,0.373351,0.376795,0.373203,0.376962,0.373037,0.377426,0.372572,0.376759,0.37324,0.376881,0.373118,0.376915,0.373081,0.376755,0.373243,0.377437,0.372561,0.377131,0.372868,0.376372,0.373627,0.376744,0.373255,0.376791,0.373207,0.376144,0.373854,0.376929,0.37307,0.376176,0.373823,0.377106,0.372892,0.377452,0.372546,0.37659,0.373408,0.376328,0.373671,0.376512,0.373487,0.376991,0.373008,0.377122,0.372876,0.377038,0.372961,0.377122,0.372877
2.2e+06,0.376545,0.373453,0.37643,0.373565,0.376368,0.373631,0.376174,0.373825,0.376694,0.373304,0.376157,0.373842,0.376676,0.373323,0.376822,0.373177,0.376803,0.373194,0.376529,0.37347,0.37618,0.373818,0.376366,0.373632,0.376577,0.373422,0.376451,0.373547,0.376643,0.373356,0.3771,0.372899,0.376688,0.373311,0.376854,0.373144,0.376314,0.373685,0.376749,0.373249,0.376384,0.373615,0.376452,0.373547,0.375982,0.374015,0.376736,0.373263,0.376273,0.373723,0.376552,0.373446,0.376926,0.373073,0.376927,0.373072,0.377133,0.372866,0.376854,0.373145,0.376429,0.37357,0.376453,0.373545,0.376296,0.373701,0.376532,0.373466,0.376575,0.373424,0.376706,0.373292,0.376548,0.373451,0.376797,0.373202,0.376913,0.373086,0.37679,0.373207,0.376878,0.373121,0.376579,0.37342,0.376317,0.373681,0.376712,0.373286,0.376274,0.373723,0.375888,0.374109,0.376412,0.373586,0.376417,0.37358,0.375981,0.374014,0.376603,0.373396,0.37655,0.373449,0.376149,0.37385,0.376396,0.373602,0.376462,0.373537,0.376109,0.37389,0.376589,0.37341,0.376809,0.373189,0.376969,0.37303,0.376796,0.373202,0.376581,0.373418,0.377169,0.372827,0.37639,0.373609,0.375617,0.374382,0.376768,0.373231,0.377102,0.372896,0.375991,0.374008,0.376277,0.373722,0.376934,0.373065,0.376676,0.373323,0.375817,0.37418,0.376485,0.373514,0.376501,0.373498,0.3762,0.373798,0.376875,0.373124,0.376643,0.373355,0.376433,0.373565,0.376762,0.373235,0.376637,0.373362,0.377043,0.372955,0.376359,0.37364,0.376987,0.373012,0.376553,0.373442,0.376398,0.3736,0.376847,0.373151,0.376579,0.37342,0.376371,0.373626,0.376299,0.3737,0.376545,0.373452,0.376013,0.373985,0.37638,0.373618,0.376011,0.373986,0.376971,0.373028,0.37701,0.372989,0.375998,0.374001,0.375833,0.374164,0.376459,0.37354,0.376812,0.373187,0.376419,0.37358,0.376575,0.373424,0.376852,0.373146
